Image,longitude,latitude,typology ,stories,Economic_Stratum
3f3aaa96-440e-4bfc-816e-9ab0e927869d,"-75,557041","6,293003",MCF/LWAL/DNO,3,1
06b85365-43b9-4886-846a-3d329fcbef4a,"-75,555676","6,271212",MUR/LWAL/DNO,2,2
6d49f3a8-2ae7-4901-af1f-db48d6901c24,"-75,617745","6,275943",MUR/LWAL/DNO,2,1
e8a1f977-ff82-4b33-8de3-af5e34b6ad1f,"-75,55452067","6,264084167",MUR/LWAL/DNO,2,2
e407caba-f424-4fce-a62f-b13b3d2c176f,"-75,582495","6,241327",CR/LFINF/DNO,2,3
5353ad66-5135-4df2-aef0-1490f78af765,"-75,595539","6,253549",MUR/LWAL/DNO,2,3
4027d06f-e2cf-4e38-9c67-01ce88f413b4,"-75,594271","6,216941",MUR/LWAL/DNO,1,2
25841acc-2a51-4502-9ad3-bcc396a7a68b,"-75,57","6,19",CR/LFINF/DNO,7,3
2fbef2bd-ad64-432b-9c31-54b4c2bcd9b7,"-75,575363","6,186823",MR/LWAL/DNO,1,3
dcdab82c-dcb6-4885-a3a0-cc79a76eb57b,"-75,560893","6,234098",MUR/LWAL/DNO,2,2
f65fa6be-cb3d-41d3-be76-b3ce1e5afa51,"-75,59221","6,230437",CR/LFINF/DNO,5,2
871a0803-3fc6-45a0-bfd7-d84d24bdddc6,"-75,565443","6,302998",MR/LWAL/DNO,2,2
ccdda253-cdde-435b-a567-399656cf6069,"-75,606096","6,240249",CR/LFINF/DNO,2,3
db190cbd-a372-467f-a926-a1c8ecbe56d6,"-75,613585","6,257266",MUR/LWAL/DNO,2,2
c567d3b0-b657-4bd3-98be-d2beb9634918,"-75,566799","6,299825",MCF/LWAL/DUC,3,2
6d0e4d34-3972-4578-81e7-71acd978325e,"-75,57","6,19",CR/LFINF/DUC,18,3
e6caa7d2-1570-4f44-a153-273dc388e359,"-75,597562","6,221523",CR/LWAL/DUC,12,2
f035ce47-6113-4375-b51e-027e8905037b,"-75,551591","6,274629",MCF/LWAL/DNO,3,2
fcbea776-bfbe-4262-b1f8-c500c931f66e,"-75,560205","6,273757",MUR/LWAL/DNO,3,2
aa3a8696-a3c5-42b8-b6b4-e63fc9123f55,"-75,553597","6,272544",MUR/LWAL/DNO,2,2
e0619979-cf67-4a86-a37f-09c91a797e3f,"-75,592875","6,233602",CR/LFINF/DNO,2,3
e60b309e-d5a4-492d-bef1-21802b04e528,"-75,59151","6,226921",CR/LFINF/DNO,3,2
35ef34d2-c8b5-4b8b-9dac-d576001d6942,"-75,617808","6,254526",MUR/LWAL/DNO,3,1
59f4407e-0432-4fcd-954e-dd2e5eb0768c,"-75,558626","6,29383",MUR/LWAL/DNO,1,1
debcb93d-13d9-4ba9-8954-119818c4eca1,"-75,56","6,18",CR/LFINF/DUC,2,3
233788de-454b-44bd-a0b6-d9e69fa2d8f4,"-75,604015","6,272775",CR/LWAL/DUC,9,1
bb03a900-ee8d-4e53-afcc-7c400c4aa7c5,"-75,555636","6,271198",MUR/LWAL/DNO,3,2
1e88d378-07bd-43e6-897d-299b9eb327ec,"-75,571545","6,202917",MUR/LWAL/DNO,1,3
755dbc1f-edec-4bbe-84fa-c609afe8d1fc,"-75,562633","6,203107",CR/LFINF/DNO,1,3
efb4c364-528a-4c4b-ad97-1a5c2fd64d1f,"-75,590487","6,251261",MUR/LWAL/DNO,1,2
28ad4f46-ac9a-4f08-90c0-31a62e7558fa,"-75,55533933","6,242979746",MUR/LWAL/DNO,3,2
a4d5c6cd-842f-4a00-b650-a99e19566b78,"-75,575458","6,207784",MUR/LWAL/DNO,2,3
16227279-bc06-4103-a810-50ece13a81b6,"-75,550887","6,27372",MUR/LWAL/DNO,4,2
9a042054-5304-4836-8864-108e50c36473,"-75,56090568","6,259192916",MUR/LWAL/DNO,2,2
3acff304-6878-4075-ac2b-23b72e8be78f,"-75,596319","6,249423",MUR/LWAL/DNO,2,2
df811be9-b4ba-4fb2-a8ec-c695ab28f278,"-75,56107664","6,258953668",MUR/LWAL/DNO,2,2
6bd9172d-ada2-4e9f-a0a0-4591792e6af2,"-75,543118","6,22659",MCF/LWAL/DNO,3,1
7d44f322-e380-4224-b5ad-267f8ba3a19a,"-75,605774","6,229038",CR/LFINF/DNO,3,2
4b3ab3cc-34b0-433e-bff9-eaa364766652,"-75,538852","6,231326",MUR/LWAL/DNO,3,1
45b04b08-a25d-410c-b01d-b423a71c4a6b,"-75,604947","6,247704",MUR/LWAL/DNO,2,3
f67e9509-ea7a-4ca7-b263-91a1fdd165f1,"-75,572968","6,290135",MUR/LWAL/DNO,1,2
c55a7b76-6463-41e4-8028-a2ab7de9b572,"-75,553909","6,279312",MUR/LWAL/DNO,3,2
c23e0541-6e57-4839-b2c5-912d730667da,"-75,559377","6,288383",MUR/LWAL/DNO,3,2
10a56fba-457f-4475-851e-5b98bd71b1e0,"-75,576624","6,276784",MUR/LWAL/DNO,1,2
edad032e-8a22-4d96-82cf-49d52b0b21a6,"-75,55380528","6,265708911",CR/LFINF/DNO,2,2
f04c0767-6e9f-43d8-8ee0-48701ff8cf3d,"-75,53655","6,23024",CR/LWAL/DUC,9,1
2e73aebc-e69f-437c-a02a-a31dec6520ac,"-75,610816","6,245397",MUR/LWAL/DNO,3,3
5585fa12-86ed-4c8f-97c3-80504c5ca0ff,"-75,593038","6,224232",MUR/LWAL/DNO,3,2
914cd70d-57c5-4a77-b1ab-8edb1dbd6c9c,"-75,595995","6,228597",CR/LFINF/DUC,4,2
b70a5980-d3da-4b1d-a4a7-af15d67a82b4,"-75,55546754","6,243022093",MUR/LWAL/DNO,2,2
7e673f84-eaa8-4b77-b6fe-30a8e7a8be52,"-75,589694","6,245685",MR/LWAL/DNO,2,2
4373e699-f423-41c4-aa6c-11064e69a4a5,"-75,593766","6,249183",CR/LFINF/DUC,12,2
fbc395c7-43bc-45c5-99cc-42d5db6cbd6a,"-75,59957748","6,280741599",MUR/LWAL/DNO,2,2
1f7569fd-619f-4d86-9eee-4d783102938c,"-75,600891","6,251554",CR/LFINF/DNO,2,2
68a5c16d-a4db-4a30-80a3-b6af647ae0fc,"-75,593093","6,232933",CR/LFINF/DNO,2,3
f92f1bd7-35d9-4916-884a-4ea2dc1bea32,"-75,567033","6,210016",CR/LFINF/DNO,4,2
e928d863-bfd7-424a-b6dc-6ede9aa34967,"-75,605893","6,243703",MUR/LWAL/DNO,2,3
7c843f7d-62bc-4b5a-a36f-b9f901345190,"-75,560077","6,284822",MUR/LWAL/DNO,2,2
1fca80f6-d43c-4092-98e9-8e4bf94b279b,"-75,611437","6,253075",MUR/LWAL/DNO,2,2
6fa6dae8-960f-4733-8bb9-19caa1a1d169,"-75,56","6,19",CR/LFINF/DNO,3,3
1157ff97-8b5f-42e8-8633-92629481112f,"-75,611173","6,245418",CR/LFINF/DUC,4,3
74e041de-f51b-4045-83d3-58eb6ce89a13,"-75,604747","6,245694",MUR/LWAL/DNO,2,3
508d5db9-048b-4b55-bb52-dfc0b673584c,"-75,561827","6,311313",MUR/LWAL/DNO,3,2
11a769db-a805-4cf3-88c8-b8f5a096c6d4,"-75,5829","6,2745",CR/LFINF/DUC,12,2
a7473577-133a-4dac-84d5-4ed8a04b213c,"-75,614641","6,25869",MUR/LWAL/DNO,1,2
e2d54437-579c-4312-baf7-c5a195c67d7a,"-75,556991","6,265355",MUR/LWAL/DNO,2,2
014ca0ae-f350-42ff-8eb3-283bee53917e,"-75,5606902","6,259924271",MUR/LWAL/DNO,2,2
cc2bc29f-44a6-453a-9379-b67695df6a60,"-75,583492","6,237906",MUR/LWAL/DNO,3,2
350ec514-d3bf-4197-88ee-e94b41f9fca0,"-75,607375","6,253494",MUR/LWAL/DNO,2,2
b32a141a-f7d0-469f-8484-7e7683e8aea2,"-75,60567","6,245326",MUR/LWAL/DNO,2,3
5a034018-153f-496b-865a-90039dd4d533,"-75,55570516","6,243156192",MUR/LWAL/DNO,2,2
3a694f27-8d13-4370-aed5-eee45bf06992,"-75,60169202","6,28324764",MUR/LWAL/DNO,2,2
200d16c1-9d52-4a62-8a5f-6b7a43c41022,"-75,596793","6,237686",CR/LFINF/DNO,3,3
44a03e04-1ae7-4330-b52b-3a3e249ecfc2,"-75,618154","6,276537",MUR/LWAL/DNO,2,1
8af1f38e-0d89-4b26-ab08-39f095044bdf,"-75,602477","6,213439",MUR/LWAL/DNO,2,1
cdd3ddec-6c6a-4e49-941b-dde1a5bf3562,"-75,599605","6,233948",MUR/LWAL/DNO,3,2
f8431723-0322-47bb-8a84-57dece10b531,"-75,58","6,21",CR/LFINF/DUC,12,3
76166405-9692-45d2-bded-07a375cdd6ca,"-75,586136","6,211447",MUR/LWAL/DNO,1,2
0d39a4c4-0aec-44ff-9eb5-70597d1ca21d,"-75,56144024","6,257133815",CR/LFINF/DNO,3,2
7e48e5f1-0436-4bb6-898b-b7df404b9346,"-75,559207","6,273485",MUR/LWAL/DNO,3,2
8a714343-465c-4ca5-bc91-2d5789a768e7,"-75,586671","6,234296",MUR/LWAL/DNO,2,2
a87ee669-e556-47f2-9d16-f2353ea19b1b,"-75,612149","6,251356",MCF/LWAL/DUC,2,2
6032a071-f343-42e5-b3dd-925b430da1c4,"-75,59909","6,264973",MUR/LWAL/DNO,2,3
54b16f2a-36da-4906-9ac4-4ede152c080e,"-75,610544","6,243968",MUR/LWAL/DNO,2,3
8a3b8746-7bb3-4fec-a1d3-5edf16529cbe,"-75,605915","6,243278",CR/LFINF/DNO,5,3
b24e3318-2a3b-4a52-9897-2db43f474a11,"-75,585022","6,254275",MUR/LWAL/DNO,2,3
50e07546-4715-45e2-81a9-a328a7355d71,"-75,593461","6,228915",MUR/LWAL/DNO,1,2
745ec1ad-7374-492f-b007-36e436888997,"-75,616376","6,251402",MUR/LWAL/DNO,2,2
36d9e40a-4660-4105-ba31-1c22d058a836,"-75,597185","6,25278",CR/LFINF/DUC,5,2
844722b2-aa04-4e68-b525-650a37e87fe0,"-75,589742","6,251664",CR/LFINF/DUC,12,2
e093d336-fc60-48fd-828a-a66b4c6abb8b,"-75,549511","6,267409",MUR/LWAL/DNO,2,1
8201759b-1bb4-4a9c-8d05-b4aa2b3b3947,"-75,592004","6,25991",CR/LFINF/DNO,3,3
7d65b98e-de6a-40bc-b50d-60f94d4969b7,"-75,607455","6,231674",CR/LFINF/DNO,4,2
cea74cac-618a-48bd-a3de-fce695675e90,"-75,57835","6,274183",MCF/LWAL/DNO,4,2
f711429b-dbf3-490a-a74e-e63b42b49274,"-75,56","6,22",CR/LFINF/DNO,4,3
5aa26256-8e1f-4f6d-84e1-1c3ebe96d697,"-75,560195","6,265731",MUR/LWAL/DNO,3,1
251b114c-da27-44a5-9cc4-d4296a2960db,"-75,56","6,18",CR/LDUAL/DUC,15,3
8185c073-f822-40f8-9d3d-39014c55c490,"-75,60731","6,23027",CR/LFINF/DUC,4,2
bac2643b-7d76-4f70-9bcb-c6876637912f,"-75,592745","6,219959",MUR/LWAL/DNO,3,2
8cc56b69-0c93-4548-b865-17aa4cdaf90e,"-75,572016","6,214216",CR/LFINF/DNO,4,2
ed3c4c67-a640-4eb9-8f2d-4d567e4d616c,"-75,562717","6,276493",MUR/LWAL/DNO,3,1
22c98607-fc38-479c-84e3-5a3072a540e3,"-75,565087","6,21396",CR/LFINF/DUC,14,3
2cc6a156-910a-457e-bb8c-e3cbe564cfb9,"-75,559382","6,248348",MUR/LWAL/DNO,2,2
4c7f07ce-fc12-400d-8691-87cba08e6cf6,"-75,589337","6,250837",MUR/LWAL/DNO,3,2
66d4dbd9-2324-4ea7-a04a-17d136531e54,"-75,56105","6,28135",MUR/LWAL/DNO,3,2
e9d2e7d0-c014-4afa-8f77-b29f424d9a1f,"-75,559313","6,246488",CR/LFINF/DNO,6,2
75762a67-c406-4a4f-a706-4fc34db252a4,"-75,57","6,18",CR/LFINF/DNO,2,3
6052e011-c107-429d-a5ff-5224452c7ecb,"-75,556999","6,237682",CR/LFINF/DNO,2,2
4a38375f-44d7-418a-a0a6-29edaa16d92f,"-75,56","6,18",MUR/LWAL/DNO,1,3
3f534bc1-8440-42b7-8c00-35910f28203f,"-75,594214","6,253868",MUR/LWAL/DNO,2,3
5cb84b1f-6a7a-456a-a562-5d586e1c6ea0,"-75,542874","6,237071",MUR/LWAL/DNO,2,1
db1116d0-5a02-47a3-bca6-72b5816b6b41,"-75,555696","6,208992",CR/LFINF/DNO,5,3
a51a2465-1848-4194-8866-c3cf9d019c17,"-75,598188","6,2203",MUR/LWAL/DNO,3,2
50df183e-f6de-457b-a08a-d368cf1f64ca,"-75,567667","6,196529",CR/LFINF/DUC,23,3
1fd85366-ce32-4014-bdc2-c3bcb3767453,"-75,585298","6,254207",MUR/LWAL/DNO,2,3
20a29919-75e2-4983-96ca-95be4018b931,"-75,59689404","6,276099539",MUR/LWAL/DNO,2,2
a4413a95-e7a9-4b47-b163-d17f33ccafb9,"-75,567064","6,299963",MUR/LWAL/DNO,3,2
a8c42a22-21ec-47af-a187-989ec50a458a,"-75,55419321","6,26324691",MUR/LWAL/DNO,2,2
1080f266-27da-49ea-bbed-472280ef2ed7,"-75,557558","6,265471",MUR/LWAL/DNO,3,2
5ccbd7a3-79a0-4414-9e24-3b1b200cf234,"-75,604618","6,261071",MUR/LWAL/DNO,3,2
d2d6b509-8fa0-4177-b0ec-b3bbf8aeb4e5,"-75,614133","6,243387",CR/LFINF/DUC,5,3
d22e5a0e-7239-428e-a78a-8e276d9b769e,"-75,598378","6,234352",CR/LFINF/DNO,4,2
c0634e49-794f-4b6f-9503-2bc630813816,"-75,593139","6,221183",MCF/LWAL/DNO,3,2
33961740-4fb7-49b9-a970-a16779b6b548,"-75,602342","6,21346",MUR/LWAL/DNO,3,1
3b00d79e-8c75-4343-be56-e342b7bc6dec,"-75,583891","6,255354",MUR/LWAL/DNO,2,3
d91dc183-4454-4aa2-b245-6ffb386beaa8,"-75,554426","6,277592",MUR/LWAL/DNO,3,2
717fee58-4a77-4bae-abb9-a256d79d6212,"-75,56701","6,226674",MUR/LWAL/DNO,2,3
aadc54e8-1181-4298-b96a-ca91a8dd76c4,"-75,584977","6,214361",MUR/LWAL/DNO,2,2
3921ec8b-0d7c-4285-bc06-d6397ee9b61a,"-75,586255","6,23335",MCF/LWAL/DNO,3,2
c297b8dd-e4f6-4d77-bac1-0fc65e748e50,"-75,59494","6,242459",CR/LFINF/DNO,6,3
3930b0a5-ed77-4735-9015-87491afd1eb7,"-75,5664","6,303305",MR/LWAL/DNO,3,2
cd48e7d3-1b87-4185-9c8d-c96a018b646a,"-75,592552","6,221343",MUR/LWAL/DNO,2,2
da5735a3-9734-41b5-9a63-a94c798fa24a,"-75,56","6,2",CR/LFINF/DUC,17,3
94c61f75-52e7-485d-8c5c-1bade98b0e68,"-75,585481","6,206083",MUR/LWAL/DNO,2,2
9b1cd68b-1808-499f-af38-a22375bf4f4d,"-75,55459416","6,265020965",MUR/LWAL/DNO,2,2
d95addcc-55c2-415b-96b1-3cf18e097bb9,"-75,585101","6,24609",CR/LFINF/DNO,3,2
86b2eaad-4e50-4dd3-818e-7da31b4720ae,"-75,553739","6,280235",MUR/LWAL/DNO,2,2
38d57a5d-743e-4bcb-b73e-66cdf2eb71f5,"-75,55446756","6,243424796",MUR/LWAL/DNO,2,2
140504f3-ea7c-4cad-bab1-193122f23c55,"-75,550894","6,239198",MUR/LWAL/DNO,1,2
ea9abc07-a3ff-4aaf-964c-268452a73f72,"-75,586319","6,233349",MUR/LWAL/DNO,2,2
c29f25f0-2cdb-40d0-8433-1cdf9b8ab1e4,"-75,601535","6,23053",MUR/LWAL/DNO,3,3
0c3b6fb3-c347-494c-b7e2-b8ff2787bfad,"-75,557132","6,240825",MUR/LWAL/DNO,3,2
febb1fd6-8310-4a0c-a7fe-a1ec5618955e,"-75,549877","6,278085",CR/LFINF/DNO,3,1
e6d1a2d5-7f20-47a8-a035-6058c294779f,"-75,597866","6,245553",MUR/LWAL/DNO,3,3
c7970d94-9a3b-4111-88f9-d6c2acfac821,"-75,553533","6,268427",MUR/LWAL/DNO,3,2
4f6668f4-67c9-49c3-bded-6e436f3e2301,"-75,605943","6,243046",MUR/LWAL/DNO,3,3
5ddf869b-5404-4031-8e92-df8e764a580a,"-75,557561","6,237149",MUR/LWAL/DNO,2,2
9053c9bb-2ab7-44d4-9d00-47d27a25f2fa,"-75,591909","6,260118",MUR/LWAL/DNO,2,3
af344e38-fd61-4fe9-bc9d-fb775a308931,"-75,5565298","6,245229201",MUR/LWAL/DNO,2,2
533bb91a-eafa-4c55-b95b-2485f7c629df,"-75,552908","6,236933",MUR/LWAL/DNO,3,2
94b69cea-c615-4d4b-923e-ce8ae119d84b,"-75,538903","6,231356",MUR/LWAL/DNO,3,1
78b35139-b7af-432b-b4e5-507189f4042d,"-75,560878","6,283578",CR/LFINF/DUC,5,2
b61d4b95-ba43-4197-b230-093205df5407,"-75,59798","6,220225",CR/LFINF/DNO,3,2
f8165f22-aead-4721-8240-0ddf8ce9d52d,"-75,59974","6,233656",MUR/LWAL/DNO,3,2
8d45d7a6-e490-4108-9a28-0c9cb6790158,"-75,593286","6,228899",MUR/LWAL/DNO,3,2
c990f4b3-bdf5-4041-a14f-067356ca9b92,"-75,602298","6,213471",MUR/LWAL/DNO,3,1
63391bd1-a5b4-429f-8d9e-fa842bd94288,"-75,60597","6,282467",MR/LWAL/DNO,2,1
010f8ab3-8d3e-43f4-9a59-bc712be159d8,"-75,605692","6,222011",MUR/LWAL/DNO,2,2
a6a3ca2f-a0e0-4253-8c6e-1ec5b98d2942,"-75,609321","6,249147",CR/LFINF/DNO,5,2
96de9ea7-3de8-48b7-ba56-03bafdcedce7,"-75,604622","6,245617",MUR/LWAL/DNO,2,3
58567591-c70e-4f37-9c1f-93a0680df898,"-75,555686","6,28211",MUR/LWAL/DNO,4,2
d101270a-d043-4312-b6ca-121920beca01,"-75,56142","6,31131",MUR/LWAL/DNO,3,2
0406d107-3bc8-4bc2-9fca-76cc7b77e654,"-75,56901329","6,240738626",MUR/LWAL/DNO,4,2
301c2cdd-e37b-485c-970e-901b725ed88b,"-75,57336","6,285267",MUR/LWAL/DNO,2,2
5e4e4b4f-0386-4a2e-ab5c-914ee4374792,"-75,576217","6,278201",MUR/LWAL/DNO,3,2
118c1dcc-5f35-422f-95e4-1cdb99ac87a7,"-75,55425274","6,264542798",CR/LFINF/DNO,1,2
500b29ee-0c57-4367-b23b-50bbb1c7f700,"-75,586943","6,245553",CR/LFINF/DNO,2,2
59f8e156-e6ff-4a9e-8333-571fdcf549f3,"-75,58","6,2",MUR/LWAL/DNO,2,3
28c158c0-6b14-4454-abca-e6e17e8a1373,"-75,587499","6,224857",MUR/LWAL/DNO,3,2
b0b35c75-be4f-4ac7-b420-17b187c9cef4,"-75,594728","6,234677",MUR/LWAL/DNO,1,2
c4a32599-073a-4b54-83c7-32251da09d75,"-75,60807","6,248931",MUR/LWAL/DNO,2,2
1a144728-3b71-483a-af91-663742529b73,"-75,593509","6,250558",CR/LFINF/DNO,5,2
c6ffb8ef-89ef-4416-9182-e8d550c3ee92,"-75,567954","6,237947",MUR/LWAL/DNO,4,3
d554033c-0e64-44df-9a87-36ce1162f07f,"-75,612307","6,229293",MUR/LWAL/DNO,2,1
0aa99a52-555a-43d5-890d-98bb1cbae326,"-75,568338","6,240057",MUR/LWAL/DNO,1,3
7be8fe09-e4e8-438e-a5e8-8c847b6178ce,"-75,602694","6,225194",MUR/LWAL/DNO,2,2
f67f046c-60aa-4b55-acc1-8fadc06004f2,"-75,603619","6,259334",MUR/LWAL/DNO,2,2
4b4170aa-6f18-440a-9005-a27087452c9d,"-75,608259","6,25514",MUR/LWAL/DNO,3,2
8d2309a7-8c1c-47cb-a14f-470a939e4b14,"-75,576233","6,278205",MUR/LWAL/DNO,3,2
3b7081b0-04a1-4396-9d62-045f931f25da,"-75,557824","6,26551",MUR/LWAL/DNO,3,2
772b3390-6cd8-4b15-a228-c8853ce21d3c,"-75,57","6,19",CR/LFINF/DUC,8,3
f38f3e31-ffa4-408c-9d78-a34a850938a1,"-75,56943955","6,239643673",MUR/LWAL/DNO,3,2
02f1c57f-1ce2-42ad-9d20-11c9976126ed,"-75,551288","6,274793",MUR/LWAL/DNO,1,2
5c2b8fc9-1458-4f2d-b80c-a37ea0d91218,"-75,558163","6,248981",MUR/LWAL/DNO,4,2
e143a698-241b-44d8-b137-800cb3b2eefa,"-75,57","6,19",CR/LFINF/DUC,10,3
62c3630b-ce0a-471e-9b54-20c1f660c7c5,"-75,601252","6,23219",MUR/LWAL/DNO,3,2
b635d932-500f-47ad-8863-83c398b05b9a,"-75,56330347","6,263019267",CR/LFINF/DNO,3,2
632c070e-cacb-44e3-851b-04e3b45c0a3a,"-75,594834","6,227447",CR/LFINF/DNO,4,2
8d05ce81-d5ff-4aec-90f2-91d52abc3528,"-75,557612","6,237204",MUR/LWAL/DNO,3,2
0c2ba940-d528-4dcf-b54d-d47fab3f12e1,"-75,584268","6,247115",CR/LFINF/DNO,3,2
6bc31ec6-e4aa-418b-b6cb-c6b7e1749ccf,"-75,60169747","6,283216254",MUR/LWAL/DNO,2,2
5c1e007f-27b5-43de-825f-26b9bc4e9d44,"-75,614931","6,258172",CR/LFINF/DNO,5,2
277fb252-2537-4a8f-a3d4-6b65a750f9d0,"-75,544164","6,287601",MUR/LWAL/DNO,3,1
836d5ca2-ee58-4107-aa0b-eed2909a977b,"-75,562243","6,310674",MUR/LWAL/DNO,2,2
cf43d1d0-ee56-4aa8-81de-1f6f32ec87de,"-75,596328","6,254208",MUR/LWAL/DNO,2,3
274fa0a4-e8fe-4732-b2f3-c41b699d07dd,"-75,600259","6,235074",CR/LFINF/DNO,2,2
33ef17e5-e2b9-44a8-ac22-815a8bcfb7a5,"-75,556044","6,272768",MUR/LWAL/DNO,2,2
044e4060-a672-4f90-9e30-583cd27938a8,"-75,560776","6,264561",MUR/LWAL/DNO,3,1
baf25074-60a4-45a1-aa0e-699f5526fb9a,"-75,57272","6,214171",MUR/LWAL/DNO,3,2
60cdbbe2-dc17-47a5-bd31-2ce7418f8b69,"-75,603908","6,223022",CR/LFINF/DNO,4,2
7a7226f9-c34e-48d5-af33-172fba4b68c2,"-75,557418","6,293158",MUR/LWAL/DNO,3,1
586aa070-4ad7-41a8-b961-70398a5fd51c,"-75,554212","6,23982",MUR/LWAL/DNO,2,2
0ca753b4-8fa5-4530-a47a-a481aa157483,"-75,577383","6,192761",MUR/LWAL/DNO,1,3
f5686d79-94d5-4a10-b8fa-5f0e7fb91402,"-75,615915","6,251405",MUR/LWAL/DNO,2,2
56ed8bcf-3455-4639-a36b-c78109d8830b,"-75,577846","6,279486",MUR/LWAL/DNO,2,2
80016ec1-113b-4e29-8bcb-e36b0efe4532,"-75,581047","6,274734",CR/LFINF/DNO,5,2
9938e830-a0a4-4d4f-8a44-908a526329af,"-75,562325","6,27521",MUR/LWAL/DNO,2,1
3c86dfb2-fc2d-4a6f-a16f-cb206c7586b4,"-75,607768","6,239581",MUR/LWAL/DNO,2,3
fd075d9b-584b-4928-8f9f-2e24e53c356f,"-75,563853","6,238866",MUR/LWAL/DNO,3,1
9646be3b-51c1-41a2-ab79-ff91b676052b,"-75,54338","6,230201",MUR/LWAL/DNO,2,1
1b80230d-5254-453d-99d5-f1526ae524bc,"-75,596027","6,223967",MUR/LWAL/DNO,3,2
a2139f67-8873-4c01-87c2-2030117ab657,"-75,611802","6,245512",CR/LFINF/DUC,5,3
72281480-f288-45b5-87ce-c847237dd3e7,"-75,587503","6,222322",MUR/LWAL/DNO,2,2
f9c30ec4-8824-400a-b9b6-ddc41afe89a3,"-75,606892","6,285544",CR/LWAL/DUC,21,1
a76c6270-39d9-4754-84c3-fcd04b3d716c,"-75,567146","6,226768",MCF/LWAL/DNO,1,3
f9c06f95-9bcb-4023-a95f-d2598058cf32,"-75,584456","6,24363",CR/LFINF/DUC,9,3
8c70b5c8-329e-407d-b8e1-066e9e9a3f72,"-75,56445307","6,265886716",CR/LFINF/DNO,2,2
96beabe1-51e0-47f8-9d91-a78906886eca,"-75,613632","6,232561",MUR/LWAL/DNO,2,1
2c753e05-d4f9-4775-92eb-75426892dbbd,"-75,561698","6,236716",MUR/LWAL/DNO,2,2
1d2b31fa-8efd-4335-ad40-6ac2f70e3ad4,"-75,55938","6,238293",MUR/LWAL/DNO,2,2
1d84ebaf-da0b-46b2-bee2-42c7cd7d29d1,"-75,593017","6,22433",MCF/LWAL/DNO,3,2
c49fe682-c028-40c3-a7b7-d5c113c0e13a,"-75,556453","6,265247",MUR/LWAL/DNO,3,2
74ac3900-bae9-47ea-9a5b-ac811a12352f,"-75,614587","6,243803",CR/LFINF/DUC,4,3
06fa2e43-1374-4532-80d8-30b0943a051c,"-75,599149","6,231895",MUR/LWAL/DNO,3,2
d1e9684d-d8f5-40be-b38f-400111045073,"-75,56181123","6,256831121",MUR/LWAL/DNO,3,2
3d1fe341-b13a-496f-ac03-d2b4769ce8e9,"-75,557481","6,209434",MR/LWAL/DNO,1,3
1ae8a85a-6bea-4970-b2f6-cceafb262ec5,"-75,557072","6,260229",MUR/LWAL/DNO,2,2
f5408099-3b86-429b-a07a-b36cf740cbc1,"-75,576921","6,278438",MUR/LWAL/DNO,2,2
0c4cd4aa-5c2c-4ffd-8ad7-164ebb4f4457,"-75,599748","6,245953",CR/LFINF/DNO,4,2
c24c286e-aa2f-4b0b-ae33-dadf31e9e61f,"-75,610246","6,250875",MUR/LWAL/DNO,1,2
d2a194cc-e182-416f-aabc-c97ae7551f13,"-75,590609","6,231373",MUR/LWAL/DNO,2,2
7cd40cf4-81ac-49ee-acc8-aa50f12e3452,"-75,574393","6,182553",CR/LFINF/DNO,2,3
e6987a75-cac6-4161-a2d0-6f8f48d158c8,"-75,601181","6,232158",MUR/LWAL/DNO,3,2
19c65b5d-841b-4370-9b63-40e2b6434f7f,"-75,598691","6,231682",CR/LFINF/DNO,5,2
df3eca2e-c145-4be8-a530-9da28512fd83,"-75,601259","6,265531",CR/LFINF/DUC,6,3
5630cb90-3c94-4af8-a8bf-9070fa604a0d,"-75,566702","6,237752",MUR/LWAL/DNO,3,3
b26683fa-8534-4838-8e03-2d2649287e72,"-75,57934","6,192008",CR/LFINF/DUC,10,3
52dd5631-1a49-448f-bfa9-6c4035b2ee5d,"-75,610753","6,24986",MUR/LWAL/DNO,2,2
93fb7ede-4f81-4e32-acfb-b963db3636e2,"-75,556907","6,247314",CR/LFINF/DUC,3,2
30d4fd6f-e03c-4e95-851f-fe6228117654,"-75,567316","6,238322",MUR/LWAL/DNO,3,3
28ebd253-2a48-479c-ba95-c1f7b496293a,"-75,577777","6,279431",CR/LFINF/DNO,3,2
36e8f9b1-62af-4a53-83ae-fc380e1df245,"-75,55374295","6,265707981",CR/LFINF/DNO,3,2
30123c03-32e2-4eea-b8c7-73128e477419,"-75,576087","6,278073",CR/LFINF/DNO,3,2
79a1f855-68dc-4d55-b8d7-c9686f367359,"-75,591415","6,245722",MUR/LWAL/DNO,2,2
41a204a6-0cdc-40eb-9837-ed2aea26bb15,"-75,55331037","6,265662862",MUR/LWAL/DNO,2,2
fc18fb3b-0ce8-4042-a7cb-1fd175a03610,"-75,557478","6,209683",CR/LFINF/DUC,2,3
1a3ad246-b476-428e-97a1-da20564e8ab7,"-75,604247","6,240121",CR/LFINF/DNO,3,3
7a5e1400-34d0-4091-95ac-c832bac9b207,"-75,594469","6,266339",CR/LFINF/DNO,5,3
fb4b1808-bda7-4e63-a0c8-c1387f154500,"-75,560409","6,274223",MUR/LWAL/DNO,3,2
94dd03e1-c862-47d2-8b01-3e8a5ebaaaa5,"-75,584688","6,245949",CR/LFINF/DNO,2,2
